"","Wort","sentiment score"
"10533","schuldhafteren","-0.3346"
"10534","schuldhafterem","-0.3346"
"10535","schuldhafterer","-0.3346"
"10536","schuldhafteres","-0.3346"
"10537","schuldhaften","-0.3346"
"10538","schuldhaftem","-0.3346"
"10539","schuldhaftere","-0.3346"
"10540","schuldhaftes","-0.3346"
"10541","schuldhafter","-0.3346"
"10542","schuldhafte","-0.3346"
"10543","schuldigster","-0.7968"
"10544","schuldigstes","-0.7968"
"10545","schuldigste","-0.7968"
"10546","schuldiges","-0.7968"
"10547","schuldiger","-0.7968"
"10548","schuldigen","-0.7968"
"10549","schuldigeren","-0.7968"
"10550","schuldigerem","-0.7968"
"10551","schuldige","-0.7968"
"10552","schuldigem","-0.7968"
"10553","schuldigeres","-0.7968"
"10554","schuldigerer","-0.7968"
"10555","schuldigst","-0.7968"
"10556","schuldigstem","-0.7968"
"10557","schuldigsten","-0.7968"
"10558","schuldigere","-0.7968"
"10559","schwächstem","-0.9206"
"10560","schwächsten","-0.9206"
"10561","schwächster","-0.9206"
"10562","schwächstes","-0.9206"
"10563","schwachem","-0.9206"
"10564","schwächerem","-0.9206"
"10565","schwacher","-0.9206"
"10566","schwaches","-0.9206"
"10567","schwächere","-0.9206"
"10568","schwächeren","-0.9206"
"10569","schwachen","-0.9206"
"10570","schwache","-0.9206"
"10571","schwächerer","-0.9206"
"10572","schwächeres","-0.9206"
"10573","schwächer","-0.9206"
"10574","schwächst","-0.9206"
"10575","schwächste","-0.9206"
"10576","schwerstes","-0.0048"
"10577","schwerster","-0.0048"
"10578","schwere","-0.0048"
"10579","schwerst","-0.0048"
"10580","schwerste","-0.0048"
"10581","schwerstem","-0.0048"
"10582","schwersten","-0.0048"
"10583","schweren","-0.0048"
"10584","schwerem","-0.0048"
"10585","schwerere","-0.0048"
"10586","schwereres","-0.0048"
"10587","schwererer","-0.0048"
"10588","schwerer","-0.0048"
"10589","schwererem","-0.0048"
"10590","schwereren","-0.0048"
"10591","schweres","-0.0048"
"10592","schwerfälligst","-0.0048"
"10593","schwerfällige","-0.0048"
"10594","schwerfälligere","-0.0048"
"10595","schwerfälligste","-0.0048"
"10596","schwerfälligerer","-0.0048"
"10597","schwerfälligeres","-0.0048"
"10598","schwerfälligem","-0.0048"
"10599","schwerfälligen","-0.0048"
"10600","schwerfälligerem","-0.0048"
"10601","schwerfälliges","-0.0048"
"10602","schwerfälliger","-0.0048"
"10603","schwerfälligeren","-0.0048"
"10604","schwerfälligsten","-0.0048"
"10605","schwerfälligstem","-0.0048"
"10606","schwerfälligster","-0.0048"
"10607","schwerfälligstes","-0.0048"
"10608","schwerwiegenderem","-0.0048"
"10609","schwerwiegenderen","-0.0048"
"10610","schwerwiegendstem","-0.0048"
"10611","schwerwiegendsten","-0.0048"
"10612","schwerwiegenderer","-0.0048"
"10613","schwerwiegendere","-0.0048"
"10614","schwerwiegenderes","-0.0048"
"10615","schwerwiegendst","-0.0048"
"10616","schwerwiegendstes","-0.0048"
"10617","schwerwiegende","-0.0048"
"10618","schwerwiegendster","-0.0048"
"10619","schwerwiegenden","-0.0048"
"10620","schwerwiegendem","-0.0048"
"10621","schwerwiegendste","-0.0048"
"10622","schwerwiegender","-0.0048"
"10623","schwerwiegendes","-0.0048"
"10624","schwierigen","-0.0245"
"10625","schwierigem","-0.0245"
"10626","schwierigst","-0.0245"
"10627","schwierigstem","-0.0245"
"10628","schwierigsten","-0.0245"
"10629","schwierigerer","-0.0245"
"10630","schwierigerem","-0.0245"
"10631","schwierigeren","-0.0245"
"10632","schwierige","-0.0245"
"10633","schwierigster","-0.0245"
"10634","schwierigste","-0.0245"
"10635","schwierigere","-0.0245"
"10636","schwierigstes","-0.0245"
"10637","schwierigeres","-0.0245"
"10638","schwieriges","-0.0245"
"10639","schwieriger","-0.0245"
"10640","schwindligste","-0.0512"
"10641","schwindlige","-0.0512"
"10642","schwindliges","-0.0512"
"10643","schwindligeren","-0.0512"
"10644","schwindligen","-0.0512"
"10645","schwindligem","-0.0512"
"10646","schwindligerer","-0.0512"
"10647","schwindligere","-0.0512"
"10648","schwindligeres","-0.0512"
"10649","schwindliger","-0.0512"
"10650","schwindligstem","-0.0512"
"10651","schwindligsten","-0.0512"
"10652","schwindligerem","-0.0512"
"10653","schwindligster","-0.0512"
"10654","schwindligst","-0.0512"
"10655","schwindligstes","-0.0512"
"10656","schwächest","-0.3372"
"10657","schwächten","-0.3372"
"10658","schwäch","-0.3372"
"10659","schwächet","-0.3372"
"10660","schwächtest","-0.3372"
"10661","schwächtet","-0.3372"
"10662","schwächt","-0.3372"
"10663","schwächst","-0.3372"
"10664","schwächte","-0.3372"
"10665","schwäche","-0.3372"
"10666","geschwächt","-0.3372"
"10667","schwächlichsten","-0.3167"
"10668","schwächlicheren","-0.3167"
"10669","schwächlicherem","-0.3167"
"10670","schwächlichstem","-0.3167"
"10671","schwächlicherer","-0.3167"
"10672","schwächlicheres","-0.3167"
"10673","schwächliche","-0.3167"
"10674","schwächlichere","-0.3167"
"10675","schwächlichster","-0.3167"
"10676","schwächlichstes","-0.3167"
"10677","schwächlichem","-0.3167"
"10678","schwächlichst","-0.3167"
"10679","schwächlichen","-0.3167"
"10680","schwächlichste","-0.3167"
"10681","schwächlicher","-0.3167"
"10682","schwächliches","-0.3167"
"10683","schäbigere","-0.0421"
"10684","schäbigeren","-0.0421"
"10685","schäbigster","-0.0421"
"10686","schäbigstes","-0.0421"
"10687","schäbigerem","-0.0421"
"10688","schäbigerer","-0.0421"
"10689","schäbige","-0.0421"
"10690","schäbigeres","-0.0421"
"10691","schäbiges","-0.0421"
"10692","schäbiger","-0.0421"
"10693","schäbigsten","-0.0421"
"10694","schäbigstem","-0.0421"
"10695","schäbigem","-0.0421"
"10696","schäbigen","-0.0421"
"10697","schäbigste","-0.0421"
"10698","schäbigst","-0.0421"
"10699","schädlicher","-0.9269"
"10700","schädlicheren","-0.9269"
"10701","schädlichem","-0.9269"
"10702","schädlichen","-0.9269"
"10703","schädlicheres","-0.9269"
"10704","schädlicherer","-0.9269"
"10705","schädliches","-0.9269"
"10706","schädlichere","-0.9269"
"10707","schädlichster","-0.9269"
"10708","schädlichst","-0.9269"
"10709","schädlichstes","-0.9269"
"10710","schädliche","-0.9269"
"10711","schädlichsten","-0.9269"
"10712","schädlicherem","-0.9269"
"10713","schädlichstem","-0.9269"
"10714","schädlichste","-0.9269"
"10715","schämt","-0.893"
"10716","geschämt","-0.893"
"10717","schämtest","-0.893"
"10718","schämest","-0.893"
"10719","schämten","-0.893"
"10720","schämet","-0.893"
"10721","schämst","-0.893"
"10722","schäme","-0.893"
"10723","schämte","-0.893"
"10724","schämtet","-0.893"
"10725","schäm","-0.893"
"10726","seichteste","-0.1742"
"10727","seichteres","-0.1742"
"10728","seichterer","-0.1742"
"10729","seichteren","-0.1742"
"10730","seichten","-0.1742"
"10731","seichtere","-0.1742"
"10732","seichtem","-0.1742"
"10733","seichterem","-0.1742"
"10734","seichtest","-0.1742"
"10735","seichtestem","-0.1742"
"10736","seichtesten","-0.1742"
"10737","seichtes","-0.1742"
"10738","seichter","-0.1742"
"10739","seichte","-0.1742"
"10740","seichtester","-0.1742"
"10741","seichtestes","-0.1742"
"10742","seltsame","-0.0048"
"10743","seltsamerem","-0.0048"
"10744","seltsameren","-0.0048"
"10745","seltsamstem","-0.0048"
"10746","seltsamsten","-0.0048"
"10747","seltsamerer","-0.0048"
"10748","seltsames","-0.0048"
"10749","seltsamer","-0.0048"
"10750","seltsamste","-0.0048"
"10751","seltsamen","-0.0048"
"10752","seltsamst","-0.0048"
"10753","seltsamem","-0.0048"
"10754","seltsamster","-0.0048"
"10755","seltsamere","-0.0048"
"10756","seltsameres","-0.0048"
"10757","seltsamstes","-0.0048"
"10758","senke","-0.0596"
"10759","senket","-0.0596"
"10760","senkest","-0.0596"
"10761","senktet","-0.0596"
"10762","senktest","-0.0596"
"10763","senkt","-0.0596"
"10764","senk","-0.0596"
"10765","senkte","-0.0596"
"10766","gesenkt","-0.0596"
"10767","senkten","-0.0596"
"10768","senkst","-0.0596"
"10769","sinnloseste","-0.6331"
"10770","sinnlosere","-0.6331"
"10771","sinnloserem","-0.6331"
"10772","sinnloses","-0.6331"
"10773","sinnloser","-0.6331"
"10774","sinnlose","-0.6331"
"10775","sinnlosen","-0.6331"
"10776","sinnlosem","-0.6331"
"10777","sinnlosest","-0.6331"
"10778","sinnlosestes","-0.6331"
"10779","sinnlosester","-0.6331"
"10780","sinnlosestem","-0.6331"
"10781","sinnlosesten","-0.6331"
"10782","sinnloseren","-0.6331"
"10783","sinnloseres","-0.6331"
"10784","sinnloserer","-0.6331"
"10785","skandalösest","-0.0048"
"10786","skandalöse","-0.0048"
"10787","skandalösestem","-0.0048"
"10788","skandalöserem","-0.0048"
"10789","skandalöseren","-0.0048"
"10790","skandalöses","-0.0048"
"10791","skandalösesten","-0.0048"
"10792","skandalöser","-0.0048"
"10793","skandalösere","-0.0048"
"10794","skandalösestes","-0.0048"
"10795","skandalösester","-0.0048"
"10796","skandalösen","-0.0048"
"10797","skandalösem","-0.0048"
"10798","skandalöseres","-0.0048"
"10799","skandalöserer","-0.0048"
"10800","skandalöseste","-0.0048"
"10801","skeptischst","-0.1985"
"10802","skeptischem","-0.1985"
"10803","skeptischen","-0.1985"
"10804","skeptisches","-0.1985"
"10805","skeptischer","-0.1985"
"10806","skeptischstes","-0.1985"
"10807","skeptischster","-0.1985"
"10808","skeptischeren","-0.1985"
"10809","skeptischstem","-0.1985"
"10810","skeptischsten","-0.1985"
"10811","skeptischerem","-0.1985"
"10812","skeptischere","-0.1985"
"10813","skeptischerer","-0.1985"
"10814","skeptischeres","-0.1985"
"10815","skeptische","-0.1985"
"10816","skeptischste","-0.1985"
"10817","skrupellosestem","-0.1814"
"10818","skrupellosesten","-0.1814"
"10819","skrupelloser","-0.1814"
"10820","skrupellosester","-0.1814"
"10821","skrupellose","-0.1814"
"10822","skrupelloses","-0.1814"
"10823","skrupellosest","-0.1814"
"10824","skrupelloserer","-0.1814"
"10825","skrupelloseres","-0.1814"
"10826","skrupelloserem","-0.1814"
"10827","skrupelloseren","-0.1814"
"10828","skrupelloseste","-0.1814"
"10829","skrupellosere","-0.1814"
"10830","skrupellosem","-0.1814"
"10831","skrupellosestes","-0.1814"
"10832","skrupellosen","-0.1814"
"10833","sorgte","-0.0048"
"10834","sorgst","-0.0048"
"10835","sorgten","-0.0048"
"10836","sorgt","-0.0048"
"10837","gesorgt","-0.0048"
"10838","sorgtet","-0.0048"
"10839","sorgtest","-0.0048"
"10840","sorg","-0.0048"
"10841","sorget","-0.0048"
"10842","sorgest","-0.0048"
"10843","sorge","-0.0048"
"10844","sorgenschwere","-0.0048"
"10845","sorgenschwereren","-0.0048"
"10846","sorgenschwerster","-0.0048"
"10847","sorgenschwerstes","-0.0048"
"10848","sorgenschwersten","-0.0048"
"10849","sorgenschwererem","-0.0048"
"10850","sorgenschwerere","-0.0048"
"10851","sorgenschwerer","-0.0048"
"10852","sorgenschwerste","-0.0048"
"10853","sorgenschweres","-0.0048"
"10854","sorgenschwerem","-0.0048"
"10855","sorgenschweren","-0.0048"
"10856","sorgenschwerstem","-0.0048"
"10857","sorgenschwerst","-0.0048"
"10858","sorgenschwererer","-0.0048"
"10859","sorgenschwereres","-0.0048"
"10860","sprengt","-0.0048"
"10861","sprengest","-0.0048"
"10862","sprenget","-0.0048"
"10863","spreng","-0.0048"
"10864","sprengten","-0.0048"
"10865","sprengst","-0.0048"
"10866","sprengte","-0.0048"
"10867","sprengtet","-0.0048"
"10868","sprengtest","-0.0048"
"10869","sprenge","-0.0048"
"10870","gesprengt","-0.0048"
"10871","sprödees","-0.038"
"10872","sprödeerem","-0.038"
"10873","sprödeere","-0.038"
"10874","sprödeeres","-0.038"
"10875","sprödest","-0.038"
"10876","sprödeerer","-0.038"
"10877","sprödestem","-0.038"
"10878","sprödesten","-0.038"
"10879","sprödeeren","-0.038"
"10880","sprödester","-0.038"
"10881","sprödeste","-0.038"
"10882","sprödestes","-0.038"
"10883","sprödee","-0.038"
"10884","sprödeem","-0.038"
"10885","sprödeen","-0.038"
"10886","sprödeer","-0.038"
"10887","starre","-0.0048"
"10888","starrerer","-0.0048"
"10889","starreres","-0.0048"
"10890","starrere","-0.0048"
"10891","starrst","-0.0048"
"10892","starrerem","-0.0048"
"10893","starreren","-0.0048"
"10894","starrsten","-0.0048"
"10895","starrste","-0.0048"
"10896","starrstem","-0.0048"
"10897","starrstes","-0.0048"
"10898","starrster","-0.0048"
"10899","starres","-0.0048"
"10900","starrer","-0.0048"
"10901","starrem","-0.0048"
"10902","starren","-0.0048"
"10903","statischere","-0.0048"
"10904","statische","-0.0048"
"10905","statischem","-0.0048"
"10906","statischsten","-0.0048"
"10907","statischste","-0.0048"
"10908","statischstem","-0.0048"
"10909","statischen","-0.0048"
"10910","statischst","-0.0048"
"10911","statischster","-0.0048"
"10912","statischstes","-0.0048"
"10913","statischer","-0.0048"
"10914","statisches","-0.0048"
"10915","statischeres","-0.0048"
"10916","statischerer","-0.0048"
"10917","statischerem","-0.0048"
"10918","statischeren","-0.0048"
"10919","stilllegte","-0.0048"
"10920","stilllegst","-0.0048"
"10921","stillleget","-0.0048"
"10922","stilllegten","-0.0048"
"10923","stilllegest","-0.0048"
"10924","stillleg","-0.0048"
"10925","stillgelegt","-0.0048"
"10926","stilllegt","-0.0048"
"10927","stilllege","-0.0048"
"10928","stilllegtet","-0.0048"
"10929","stilllegtest","-0.0048"
"10930","stocktest","-0.0048"
"10931","stock","-0.0048"
"10932","stocktet","-0.0048"
"10933","stockest","-0.0048"
"10934","stockte","-0.0048"
"10935","stockst","-0.0048"
"10936","stocket","-0.0048"
"10937","stockten","-0.0048"
"10938","stockt","-0.0048"
"10939","stocke","-0.0048"
"10940","gestockt","-0.0048"
"10941","storniertet","-0.0048"
"10942","storniere","-0.0048"
"10943","stornierten","-0.0048"
"10944","storniert","-0.0048"
"10945","storniertest","-0.0048"
"10946","stornierst","-0.0048"
"10947","stornierte","-0.0048"
"10948","stornieret","-0.0048"
"10949","stornier","-0.0048"
"10950","stornierest","-0.0048"
"10951","stottertest","-0.0435"
"10952","gestottert","-0.0435"
"10953","stotterten","-0.0435"
"10954","stotterst","-0.0435"
"10955","stotteren","-0.0435"
"10956","stottertet","-0.0435"
"10957","stotterte","-0.0435"
"10958","stottere","-0.0435"
"10959","stottert","-0.0435"
"10960","stotter","-0.0435"
"10961","strafbarster","-0.3468"
"10962","strafbarere","-0.3468"
"10963","strafbarstes","-0.3468"
"10964","strafbarste","-0.3468"
"10965","strafbarstem","-0.3468"
"10966","strafbarsten","-0.3468"
"10967","strafbarst","-0.3468"
"10968","strafbare","-0.3468"
"10969","strafbarerem","-0.3468"
"10970","strafbareren","-0.3468"
"10971","strafbaren","-0.3468"
"10972","strafbarem","-0.3468"
"10973","strafbarerer","-0.3468"
"10974","strafbarer","-0.3468"
"10975","strafbareres","-0.3468"
"10976","strafbares","-0.3468"
"10977","streikten","-0.044"
"10978","streikst","-0.044"
"10979","streiket","-0.044"
"10980","streikte","-0.044"
"10981","streik","-0.044"
"10982","streikest","-0.044"
"10983","streiktet","-0.044"
"10984","streiktest","-0.044"
"10985","streikt","-0.044"
"10986","streike","-0.044"
"10987","gestreikt","-0.044"
"10988","stumpfsinnigstem","-0.0048"
"10989","stumpfsinnigsten","-0.0048"
"10990","stumpfsinniges","-0.0048"
"10991","stumpfsinniger","-0.0048"
"10992","stumpfsinnige","-0.0048"
"10993","stumpfsinnigerem","-0.0048"
"10994","stumpfsinnigeren","-0.0048"
"10995","stumpfsinnigeres","-0.0048"
"10996","stumpfsinnigerer","-0.0048"
"10997","stumpfsinnigem","-0.0048"
"10998","stumpfsinnigste","-0.0048"
"10999","stumpfsinnigster","-0.0048"
"11000","stumpfsinnigere","-0.0048"
"11001","stumpfsinnigen","-0.0048"
"11002","stumpfsinnigst","-0.0048"
"11003","stumpfsinnigstes","-0.0048"
"11004","stupidesten","-0.0048"
"11005","stupidester","-0.0048"
"11006","stupidest","-0.0048"
"11007","stupidestes","-0.0048"
"11008","stupidestem","-0.0048"
"11009","stupideerem","-0.0048"
"11010","stupideen","-0.0048"
"11011","stupideeren","-0.0048"
"11012","stupideem","-0.0048"
"11013","stupideere","-0.0048"
"11014","stupideer","-0.0048"
"11015","stupideerer","-0.0048"
"11016","stupideeres","-0.0048"
"11017","stupidee","-0.0048"
"11018","stupideste","-0.0048"
"11019","stupidees","-0.0048"
"11020","stursten","-0.1837"
"11021","sturster","-0.1837"
"11022","sturstes","-0.1837"
"11023","sturst","-0.1837"
"11024","sture","-0.1837"
"11025","sturstem","-0.1837"
"11026","stureres","-0.1837"
"11027","sturer","-0.1837"
"11028","sturerer","-0.1837"
"11029","sturere","-0.1837"
"11030","sturste","-0.1837"
"11031","stures","-0.1837"
"11032","sturerem","-0.1837"
"11033","sturem","-0.1837"
"11034","sturen","-0.1837"
"11035","stureren","-0.1837"
"11036","störten","-0.333"
"11037","gestört","-0.333"
"11038","störtet","-0.333"
"11039","stört","-0.333"
"11040","störst","-0.333"
"11041","störte","-0.333"
"11042","störe","-0.333"
"11043","stör","-0.333"
"11044","störet","-0.333"
"11045","störest","-0.333"
"11046","störtest","-0.333"
"11047","stümperhafteren","-0.0048"
"11048","stümperhafterer","-0.0048"
"11049","stümperhaftestem","-0.0048"
"11050","stümperhaftesten","-0.0048"
"11051","stümperhafteres","-0.0048"
"11052","stümperhafter","-0.0048"
"11053","stümperhaftes","-0.0048"
"11054","stümperhaftem","-0.0048"
"11055","stümperhaften","-0.0048"
"11056","stümperhaftere","-0.0048"
"11057","stümperhafterem","-0.0048"
"11058","stümperhafte","-0.0048"
"11059","stümperhaftestes","-0.0048"
"11060","stümperhaftester","-0.0048"
"11061","stümperhafteste","-0.0048"
"11062","stümperhaftest","-0.0048"
"11063","stürmischsten","-0.0048"
"11064","stürmischer","-0.0048"
"11065","stürmisches","-0.0048"
"11066","stürmischstem","-0.0048"
"11067","stürmischeres","-0.0048"
"11068","stürmischste","-0.0048"
"11069","stürmischstes","-0.0048"
"11070","stürmischerer","-0.0048"
"11071","stürmische","-0.0048"
"11072","stürmischem","-0.0048"
"11073","stürmischerem","-0.0048"
"11074","stürmischeren","-0.0048"
"11075","stürmischst","-0.0048"
"11076","stürmischster","-0.0048"
"11077","stürmischen","-0.0048"
"11078","stürmischere","-0.0048"
"11079","stürze","-0.1975"
"11080","stürz","-0.1975"
"11081","stürzt","-0.1975"
"11082","stürzet","-0.1975"
"11083","gestürzt","-0.1975"
"11084","stürzest","-0.1975"
"11085","stürztet","-0.1975"
"11086","stürzte","-0.1975"
"11087","stürztest","-0.1975"
"11088","stürzten","-0.1975"
"11089","tadelten","-0.3234"
"11090","tadelt","-0.3234"
"11091","tadele","-0.3234"
"11092","tadel","-0.3234"
"11093","tadelst","-0.3234"
"11094","getadelt","-0.3234"
"11095","tadelte","-0.3234"
"11096","tadl","-0.3234"
"11097","tadle","-0.3234"
"11098","tadeltet","-0.3234"
"11099","tadeltest","-0.3234"
"11100","tadelen","-0.3234"
"11101","tadelnswerter","-0.0048"
"11102","tadelnswertes","-0.0048"
"11103","tadelnswertsten","-0.0048"
"11104","tadelnswertstem","-0.0048"
"11105","tadelnswertere","-0.0048"
"11106","tadelnswerte","-0.0048"
"11107","tadelnswertstes","-0.0048"
"11108","tadelnswerterer","-0.0048"
"11109","tadelnswerteres","-0.0048"
"11110","tadelnswertst","-0.0048"
"11111","tadelnswertste","-0.0048"
"11112","tadelnswertster","-0.0048"
"11113","tadelnswerten","-0.0048"
"11114","tadelnswertem","-0.0048"
"11115","tadelnswerterem","-0.0048"
"11116","tadelnswerteren","-0.0048"
"11117","tatenlosste","-0.0048"
"11118","tatenlosst","-0.0048"
"11119","tatenlose","-0.0048"
"11120","tatenlosstes","-0.0048"
"11121","tatenloseres","-0.0048"
"11122","tatenlosster","-0.0048"
"11123","tatenloserer","-0.0048"
"11124","tatenlosstem","-0.0048"
"11125","tatenlossten","-0.0048"
"11126","tatenlosere","-0.0048"
"11127","tatenloser","-0.0048"
"11128","tatenloses","-0.0048"
"11129","tatenlosen","-0.0048"
"11130","tatenloserem","-0.0048"
"11131","tatenlosem","-0.0048"
"11132","tatenloseren","-0.0048"
"11133","terrorisierst","-0.0048"
